20200727,00:00:02,31.785,279.889,804.489
20200727,00:00:11,31.784,804.767,1329.228
20200727,00:00:20,31.782,1329.646,804.489
20200727,00:00:29,31.782,804.767,1329.228
20200727,00:00:38,31.779,804.767,804.489
20200727,00:00:47,31.779,-244.989,279.750
20200727,00:00:56,31.777,1329.646,804.489
20200727,00:01:05,31.773,804.767,804.489
20200727,00:01:14,31.772,1329.646,279.750
20200727,00:01:23,31.772,1329.646,279.750
20200727,00:01:32,31.772,1329.646,804.489
20200727,00:01:41,31.773,804.767,-244.989
20200727,00:01:50,31.772,804.767,804.489
20200727,00:01:59,31.773,279.889,279.750
20200727,00:02:08,31.778,804.767,804.489
20200727,00:02:17,31.779,1329.646,-244.989
20200727,00:02:26,31.779,1329.646,1329.228
20200727,00:02:35,31.784,1329.646,1329.228
20200727,00:02:44,31.782,279.889,279.750
20200727,00:04:27,31.783,804.767,804.489
20200727,00:04:36,31.784,804.767,1329.228
20200727,00:04:45,31.784,279.889,804.489
20200727,00:04:54,31.785,1329.646,1329.228
20200727,00:05:03,31.785,1329.646,279.750
20200727,00:05:12,31.783,804.767,279.750
20200727,00:05:21,31.781,1329.646,279.750
20200727,00:05:30,31.779,279.889,-244.989
20200727,00:05:39,31.776,804.767,804.489
20200727,00:05:48,31.773,1329.646,804.489
20200727,00:05:57,31.771,804.767,1329.228
20200727,00:06:06,31.771,804.767,279.750
20200727,00:06:15,31.768,1329.646,279.750
20200727,00:06:24,31.764,1329.646,804.489
20200727,00:06:33,31.762,804.767,1329.228
20200727,00:06:42,31.762,279.889,1329.228
20200727,00:06:51,31.762,1329.646,1329.228
20200727,00:07:00,31.760,1329.646,804.489
20200727,00:07:09,31.760,804.767,804.489
20200727,00:07:18,31.759,804.767,804.489
20200727,00:07:27,31.758,1329.646,804.489
20200727,00:07:36,31.756,-244.989,804.489
20200727,00:07:45,31.753,804.767,1329.228
20200727,00:07:54,31.754,804.767,804.489
20200727,00:08:03,31.757,-244.989,804.489
20200727,00:08:12,31.759,-244.989,804.489
20200727,00:08:21,31.764,1329.646,279.750
20200727,00:08:30,31.770,804.767,279.750
20200727,00:08:39,31.773,804.767,279.750
20200727,00:08:48,31.772,1329.646,279.750
20200727,00:08:57,31.774,804.767,279.750
20200727,00:09:06,31.774,1329.646,279.750
20200727,00:09:15,31.772,804.767,1329.228
20200727,00:09:24,31.770,1329.646,1329.228
20200727,00:09:33,31.767,804.767,1329.228
20200727,00:09:42,31.766,1329.646,1329.228
20200727,00:09:51,31.761,279.889,1329.228
20200727,00:10:00,31.761,1329.646,804.489
20200727,00:10:09,31.765,1329.646,1329.228
20200727,00:10:18,31.769,1329.646,804.489
20200727,00:10:27,31.773,804.767,1329.228
20200727,00:10:36,31.776,279.889,279.750
20200727,00:10:45,31.775,804.767,804.489
20200727,00:10:54,31.775,279.889,279.750
20200727,00:11:03,31.773,804.767,279.750
20200727,00:11:12,31.775,804.767,804.489
20200727,00:11:21,31.777,1329.646,1329.228
20200727,00:11:30,31.779,279.889,804.489
20200727,00:11:39,31.780,1329.646,1329.228
20200727,00:11:48,31.780,279.889,1329.228
20200727,00:11:57,31.778,804.767,804.489
20200727,00:12:06,31.778,1329.646,279.750
20200727,00:12:15,31.781,-244.989,279.750
20200727,00:12:24,31.781,804.767,804.489
20200727,00:12:33,31.780,279.889,-244.989
20200727,00:12:42,31.772,804.767,804.489
20200727,00:12:51,31.768,804.767,804.489
20200727,00:13:00,31.767,804.767,804.489
20200727,00:13:09,31.771,804.767,279.750
20200727,00:13:18,31.773,1329.646,804.489
20200727,00:13:27,31.776,1329.646,279.750
20200727,00:13:36,31.775,1329.646,804.489
20200727,00:13:45,31.776,1329.646,1329.228
20200727,00:13:54,31.778,804.767,804.489
20200727,00:14:03,31.776,1329.646,279.750
20200727,00:14:12,31.778,804.767,1329.228
20200727,00:14:21,31.780,804.767,279.750
20200727,00:14:30,31.780,804.767,279.750
20200727,00:14:40,31.781,1329.646,804.489
20200727,00:14:49,31.780,279.889,804.489
20200727,00:14:58,31.784,279.889,804.489
20200727,00:15:07,31.784,279.889,804.489
20200727,00:15:16,31.781,1329.646,1329.228
20200727,00:15:25,31.782,1329.646,1329.228
20200727,00:15:34,31.781,279.889,804.489
20200727,00:15:43,31.781,804.767,1329.228
20200727,00:15:52,77.066,1365.841,840.963,922.626,922.626,922.626,922.626,922.626,21.186
20200727,01:25:18,31.592,804.767,804.489
20200727,01:25:27,31.586,804.767,1329.228
20200727,01:25:36,31.580,804.767,1329.228
20200727,01:25:45,31.575,1329.646,1329.228
20200727,01:25:54,31.572,1329.646,804.489
20200727,01:26:03,31.571,804.767,279.750
20200727,01:26:12,31.567,804.767,804.489
20200727,01:26:21,31.565,1329.646,804.489
20200727,01:26:30,31.564,279.889,804.489
20200727,01:26:39,31.562,279.889,804.489
20200727,01:26:48,31.559,1329.646,804.489
20200727,01:26:57,31.557,804.767,804.489
20200727,01:27:06,31.556,279.889,1329.228
20200727,01:27:15,31.553,804.767,1329.228
20200727,01:27:24,31.553,1329.646,804.489
20200727,01:27:33,31.552,804.767,1329.228
20200727,01:27:42,31.552,279.889,-244.989
20200727,01:27:51,31.548,804.767,804.489
20200727,01:28:00,31.545,804.767,804.489
20200727,01:28:09,31.541,1329.646,1329.228
20200727,01:28:18,31.540,1329.646,804.489
20200727,01:28:27,31.540,804.767,279.750
20200727,01:28:36,31.538,804.767,279.750
20200727,01:28:45,31.536,804.767,1329.228
20200727,01:28:54,31.536,279.889,1329.228
20200727,01:29:03,31.537,279.889,1329.228
20200727,01:29:12,31.536,1329.646,279.750
20200727,01:29:21,31.535,279.889,804.489
20200727,01:29:30,31.535,279.889,804.489
20200727,01:29:39,31.533,804.767,279.750
20200727,01:29:48,31.534,804.767,279.750
20200727,01:29:57,31.533,1329.646,279.750
20200727,01:30:06,31.532,1329.646,804.489
20200727,01:30:15,31.532,804.767,-244.989
20200727,01:30:24,31.532,1329.646,1329.228
20200727,01:30:33,31.532,804.767,804.489
20200727,01:30:42,31.531,804.767,804.489
20200727,20:48:34,27.425,384.865,384.698
20200727,20:48:45,27.460,1329.646,1329.228
20200727,20:48:57,27.469,1014.719,384.698
20200727,20:49:08,27.472,1014.719,699.541
20200727,20:49:19,27.488,1014.719,384.698
20200727,20:54:47,27.457,1014.719,69.854
20200727,20:54:58,27.474,699.792,699.541
20200727,20:55:10,27.498,1329.646,1329.228
20200727,20:55:21,27.522,699.792,699.541
20200727,20:55:32,27.538,1014.719,384.698
20200727,20:55:43,27.533,1014.719,384.698
20200727,20:55:54,27.535,699.792,699.541
20200727,20:56:06,27.539,699.792,384.698
20200727,20:56:17,27.550,1014.719,69.854
