20200729,00:00:58,29.659
20200729,00:01:58,29.675
20200729,00:02:58,29.679
20200729,00:03:58,29.693
20200729,00:04:58,29.703
20200729,00:05:58,29.686
20200729,00:06:58,29.680
20200729,00:07:58,29.662
20200729,00:08:58,29.658
20200729,00:09:58,29.665
20200729,00:10:58,29.668
20200729,00:11:58,29.678
20200729,00:12:58,29.658
20200729,00:13:58,29.509
20200729,00:14:58,29.318
20200729,00:15:59,29.123
20200729,00:16:59,28.960
20200729,00:17:59,28.767
20200729,00:18:59,28.636
20200729,00:19:59,28.515
20200729,00:20:59,28.389
20200729,00:21:59,28.258
20200729,00:22:59,28.204
20200729,00:23:59,28.049
20200729,00:24:59,27.788
20200729,00:25:59,27.586
20200729,00:26:59,27.523
20200729,00:27:59,27.475
20200729,00:28:59,27.504
20200729,00:29:59,27.759
20200729,00:30:59,27.984
20200729,00:31:59,28.201
20200729,00:32:59,28.397
20200729,00:33:59,28.574
20200729,00:34:59,28.802
20200729,00:35:59,28.962
20200729,00:36:59,29.131
20200729,00:37:59,29.132
20200729,00:38:59,29.159
20200729,00:39:59,29.305
20200729,00:40:59,29.283
20200729,00:41:59,29.350
20200729,00:42:59,29.343
20200729,00:43:59,29.313
20200729,00:44:59,29.216
20200729,00:45:59,29.004
20200729,00:46:59,28.620
20200729,00:47:59,28.181
20200729,00:49:00,27.918
20200729,00:50:00,27.740
20200729,00:51:00,27.578
20200729,00:52:00,27.494
20200729,00:53:00,27.446
20200729,00:54:00,27.410
20200729,00:55:00,27.595
20200729,00:56:00,27.544
20200729,00:57:00,27.387
20200729,00:58:00,27.326
20200729,00:59:00,27.380
20200729,01:00:00,27.549
20200729,01:01:00,27.631
20200729,01:02:00,27.550
20200729,01:03:00,27.501
20200729,01:04:00,27.338
20200729,01:05:00,27.251
20200729,01:06:00,27.036
20200729,01:07:00,27.338
20200729,01:08:00,27.481
20200729,01:09:00,27.503
20200729,01:10:00,27.494
20200729,01:11:00,26.942
20200729,01:12:00,26.350
20200729,01:13:00,25.865
20200729,01:14:01,26.027
20200729,09:48:01,24.321
20200729,09:50:06,26.717
20200729,09:52:22,24.810
20200729,09:53:22,24.556
20200729,09:54:22,24.409
20200729,09:55:22,24.337
20200729,09:56:22,24.285
20200729,09:57:49,24.361
20200729,09:58:49,24.367
20200729,09:59:49,24.345
20200729,10:00:49,24.324
20200729,10:01:50,24.406
20200729,10:02:50,24.499
20200729,10:03:50,24.560
20200729,10:04:50,24.544
20200729,10:05:50,24.608
20200729,10:06:50,24.648
20200729,10:07:50,24.637
20200729,10:08:50,24.574
20200729,10:09:50,24.532
20200729,10:10:50,24.647
20200729,10:11:50,24.762
20200729,10:12:50,24.738
20200729,10:13:50,24.677
20200729,10:14:50,24.710
20200729,10:15:50,24.714
20200729,10:16:50,24.791
20200729,10:17:50,24.795
20200729,10:18:50,24.806
20200729,10:19:50,24.794
20200729,10:20:50,24.866
20200729,10:21:50,25.091
20200729,10:22:50,25.112
20200729,10:23:50,25.053
20200729,10:24:50,24.984
20200729,10:25:50,24.924
20200729,10:26:50,24.976
20200729,10:27:51,25.046
20200729,10:28:51,25.124
20200729,10:29:51,25.177
20200729,10:30:51,25.237
20200729,10:31:51,25.315
20200729,10:32:51,25.357
20200729,10:33:51,25.313
20200729,10:34:51,25.376
20200729,10:35:51,25.386
20200729,10:36:51,25.432
20200729,10:37:51,25.435
20200729,10:38:51,25.325
20200729,10:39:51,25.309
20200729,10:40:51,25.357
20200729,10:41:51,25.343
20200729,10:42:51,25.419
20200729,10:43:51,25.414
20200729,10:44:51,25.427
20200729,10:45:51,25.541
20200729,10:46:51,25.680
20200729,10:47:51,25.688
20200729,10:48:51,25.767
20200729,10:49:51,25.806
20200729,10:50:51,25.770
20200729,10:51:51,25.706
20200729,10:52:52,25.702
20200729,10:53:52,25.758
20200729,10:54:52,25.774
20200729,10:55:52,25.809
20200729,10:56:52,25.838
20200729,10:57:52,25.834
20200729,10:58:52,25.830
20200729,10:59:52,25.876
20200729,11:00:52,25.820
20200729,11:01:52,25.821
20200729,11:02:52,25.751
20200729,11:03:52,25.706
20200729,11:04:52,25.794
20200729,11:05:52,25.855
20200729,11:06:52,25.862
20200729,11:07:52,25.898
20200729,11:08:52,25.953
20200729,11:09:52,25.980
20200729,11:10:52,26.072
20200729,11:11:52,26.097
20200729,11:12:52,26.016
20200729,11:13:52,26.004
20200729,11:14:52,25.973
20200729,11:15:52,25.983
20200729,11:16:52,25.937
20200729,11:17:53,25.993
20200729,11:18:53,25.978
20200729,11:19:53,25.987
20200729,11:20:53,26.023
20200729,11:21:53,25.960
20200729,11:22:53,25.965
20200729,11:23:53,26.031
20200729,11:24:53,26.018
20200729,11:25:53,26.107
20200729,11:26:53,26.067
20200729,11:27:53,26.078
20200729,11:28:53,26.028
20200729,11:29:53,26.060
20200729,11:30:53,26.067
20200729,11:31:53,26.068
20200729,11:32:53,26.038
20200729,11:33:53,26.008
20200729,11:34:53,26.101
20200729,11:35:53,26.176
20200729,11:36:53,26.227
20200729,11:37:53,26.266
20200729,11:38:53,26.234
20200729,11:39:53,26.274
20200729,11:40:53,26.373
20200729,11:41:53,26.284
20200729,11:42:54,26.277
20200729,11:43:54,26.251
20200729,11:44:54,26.278
20200729,11:45:54,26.321
20200729,11:46:54,26.273
20200729,11:47:54,26.295
20200729,11:48:54,26.277
20200729,11:49:54,26.268
20200729,11:50:54,26.277
20200729,11:51:54,26.291
20200729,11:52:54,26.396
20200729,11:53:54,26.482
20200729,11:54:54,26.551
20200729,11:55:54,26.602
20200729,11:56:54,26.623
20200729,11:57:54,26.650
20200729,11:58:54,26.669
20200729,11:59:54,26.672
20200729,12:00:54,26.679
20200729,12:01:54,26.705
20200729,12:02:54,26.734
20200729,12:03:54,26.710
20200729,12:04:54,26.675
20200729,12:05:54,26.676
20200729,12:06:54,26.707
20200729,12:07:55,26.700
20200729,12:08:55,26.629
20200729,12:09:55,26.630
20200729,12:10:55,26.633
20200729,12:11:55,26.676
20200729,12:12:55,26.750
20200729,12:13:55,26.713
20200729,12:14:55,26.654
20200729,12:15:55,26.693
20200729,12:16:55,26.712
20200729,12:17:55,26.763
20200729,12:18:55,26.789
20200729,12:19:55,26.738
20200729,12:20:55,26.721
20200729,12:21:55,26.731
20200729,12:22:55,26.686
20200729,12:23:55,26.692
20200729,12:24:55,26.702
20200729,12:25:55,26.687
20200729,12:26:55,26.708
20200729,12:27:55,26.742
20200729,12:28:55,26.746
20200729,12:29:55,26.748
20200729,12:30:55,26.709
20200729,12:31:55,26.712
20200729,12:32:56,26.727
20200729,12:33:56,26.771
20200729,12:34:56,26.804
20200729,12:35:56,26.791
20200729,12:36:56,26.808
20200729,12:37:56,26.801
20200729,12:38:56,26.748
20200729,12:39:56,26.730
20200729,12:40:56,26.778
20200729,12:41:56,26.850
20200729,12:42:56,26.845
20200729,12:43:56,26.751
20200729,12:44:56,26.772
20200729,12:45:56,26.800
20200729,12:46:56,26.772
20200729,12:47:56,26.710
20200729,12:48:56,26.722
20200729,12:49:56,26.776
20200729,12:50:56,26.795
20200729,12:51:57,26.798
20200729,12:52:57,26.796
20200729,12:53:57,26.789
20200729,12:54:57,26.809
20200729,12:55:57,26.818
20200729,12:56:57,26.813
20200729,12:57:57,26.800
20200729,12:58:57,26.766
20200729,12:59:57,26.770
20200729,13:00:57,26.737
20200729,13:01:57,26.712
20200729,13:02:57,26.713
20200729,13:03:57,26.730
20200729,13:04:57,26.760
20200729,13:05:57,26.762
20200729,13:06:57,26.749
20200729,13:07:57,26.679
20200729,13:08:57,26.631
20200729,13:09:57,26.702
20200729,13:10:57,26.740
20200729,13:11:57,26.721
20200729,13:12:57,26.713
20200729,13:13:57,26.704
20200729,13:14:57,26.709
20200729,13:15:57,26.713
20200729,13:16:58,26.724
20200729,13:17:58,26.753
20200729,13:18:58,26.759
20200729,13:19:58,26.749
20200729,13:20:58,26.742
20200729,13:21:58,26.745
20200729,13:22:58,26.704
20200729,13:23:58,26.696
20200729,13:24:58,26.704
20200729,13:25:58,26.761
20200729,13:26:58,26.887
20200729,13:27:58,27.026
20200729,13:28:58,27.178
20200729,13:29:58,27.286
20200729,13:30:58,27.280
20200729,13:31:58,27.195
20200729,13:32:58,27.183
20200729,13:33:58,27.153
20200729,13:34:58,27.125
20200729,13:35:58,27.103
20200729,13:36:58,27.085
20200729,13:37:58,27.103
20200729,13:38:59,27.088
20200729,13:40:00,27.043
20200729,13:41:00,27.044
20200729,13:42:00,27.043
20200729,13:43:00,27.045
20200729,13:44:00,27.006
20200729,13:45:00,27.022
20200729,13:46:00,26.997
20200729,13:47:00,26.912
20200729,13:48:00,26.875
20200729,13:49:00,26.877
20200729,13:50:00,26.874
20200729,13:51:01,26.890
20200729,13:52:01,26.879
20200729,13:53:01,26.851
20200729,13:54:01,26.868
20200729,13:55:01,26.892
20200729,13:56:01,26.859
20200729,13:57:01,26.814
20200729,13:58:01,26.799
20200729,13:59:01,26.811
20200729,14:00:01,26.839
20200729,14:01:01,26.846
20200729,14:02:01,26.846
20200729,14:03:01,26.824
20200729,14:04:01,26.788
20200729,14:05:01,26.769
20200729,14:06:01,26.761
20200729,14:07:01,26.770
20200729,14:08:01,26.754
20200729,14:09:01,26.769
20200729,14:10:01,26.793
20200729,14:11:01,26.798
20200729,14:12:01,26.801
20200729,14:13:01,26.825
20200729,14:14:01,26.797
20200729,14:15:01,26.758
20200729,14:16:02,26.748
20200729,14:17:02,26.742
20200729,14:18:02,26.727
20200729,14:19:02,26.761
20200729,14:20:02,26.749
20200729,14:21:02,26.727
20200729,14:22:02,26.685
20200729,14:23:02,26.717
20200729,14:24:02,26.750
20200729,14:25:02,26.795
20200729,14:26:02,26.751
20200729,14:27:02,26.725
20200729,14:28:02,26.688
20200729,14:29:02,26.704
20200729,14:30:02,26.730
20200729,14:31:02,26.731
20200729,14:32:02,26.741
20200729,14:33:02,26.755
20200729,14:34:02,26.721
20200729,14:35:02,26.697
20200729,14:36:02,26.715
20200729,14:37:02,26.715
20200729,14:38:02,26.722
20200729,14:39:03,26.704
20200729,14:40:03,26.667
20200729,14:41:03,26.671
20200729,14:42:03,26.716
20200729,14:43:03,26.740
20200729,14:44:03,26.766
20200729,14:45:03,26.769
20200729,14:46:03,26.733
20200729,14:47:03,26.736
20200729,14:48:03,26.735
20200729,14:49:03,26.727
20200729,14:50:03,26.710
20200729,14:51:03,26.663
20200729,14:52:03,26.678
20200729,14:53:03,26.698
20200729,14:54:03,26.733
20200729,14:55:03,26.739
20200729,14:56:03,26.719
20200729,14:57:03,26.755
20200729,14:58:03,26.783
20200729,14:59:03,26.769
20200729,15:00:03,26.749
20200729,15:01:03,26.736
20200729,15:02:04,26.722
20200729,15:03:04,26.728
20200729,15:04:04,26.711
20200729,15:05:04,26.665
20200729,15:06:04,26.665
20200729,15:07:04,26.662
20200729,15:08:04,26.655
20200729,15:09:04,26.664
20200729,15:10:04,26.676
20200729,15:11:04,26.687
20200729,15:12:04,26.720
20200729,15:13:04,26.727
20200729,15:14:04,26.764
20200729,15:15:04,26.742
20200729,15:16:04,26.747
20200729,15:17:04,26.751
20200729,15:18:04,26.705
20200729,15:19:04,26.685
20200729,15:20:04,26.665
20200729,15:21:04,26.670
20200729,15:22:04,26.666
20200729,15:23:04,26.665
20200729,15:24:04,26.667
20200729,15:25:04,26.683
20200729,15:26:05,26.669
20200729,15:27:05,26.663
20200729,15:28:05,26.687
20200729,15:29:05,26.705
20200729,15:30:05,26.718
20200729,15:31:05,26.784
20200729,15:32:05,26.759
20200729,15:33:05,26.709
20200729,15:34:05,26.710
20200729,15:35:05,26.762
20200729,15:36:05,26.836
20200729,15:37:05,26.917
20200729,15:38:05,26.940
20200729,15:39:14,26.921
20200729,15:40:23,26.920
20200729,15:41:23,26.922
20200729,15:42:23,26.944
20200729,15:43:25,26.955,49.855
20200729,15:44:37,26.943,99.710
20200729,15:45:37,26.921,99.710
20200729,15:46:37,26.935,99.710
20200729,15:47:37,26.966,99.710
20200729,15:48:37,27.003,99.710
20200729,15:49:37,26.994,99.710
20200729,15:50:37,26.991,99.710
20200729,15:51:37,27.023,99.710
20200729,15:52:37,27.066,99.710
20200729,15:53:37,27.087,99.710
20200729,15:54:37,27.053,99.710
20200729,15:55:37,27.024,99.710
20200729,15:56:37,26.999,99.710
20200729,15:57:37,26.969,99.710
20200729,15:58:37,26.946,99.710
20200729,15:59:37,26.944,99.710
20200729,16:00:37,26.924,99.710
20200729,16:01:37,26.880,99.710
20200729,16:02:37,26.872,99.710
20200729,16:03:37,26.888,99.710
20200729,16:04:37,26.901,99.710
20200729,16:05:37,26.872,99.710
20200729,16:06:37,26.873,99.710
20200729,16:07:38,26.866,99.710
20200729,16:08:38,26.819,99.710
20200729,16:09:38,26.802,99.710
20200729,16:10:38,26.812,99.710
20200729,16:11:38,26.829,99.710
20200729,16:12:38,26.837,99.710
20200729,16:13:38,26.839,99.710
20200729,16:14:38,26.830,99.710
20200729,16:15:38,26.827,99.710
20200729,16:16:38,26.829,99.710
20200729,16:17:38,26.827,99.710
20200729,16:18:38,26.850,99.710
20200729,16:19:38,26.846,99.710
20200729,16:20:38,26.810,99.710
20200729,16:21:38,26.747,99.710
20200729,16:22:38,26.747,99.710
20200729,16:23:38,26.767,99.710
20200729,16:24:38,26.783,99.710
20200729,16:25:38,26.792,99.710
20200729,16:26:38,26.833,99.710
20200729,16:27:38,26.808,99.710
20200729,16:28:38,27.076,99.710
20200729,16:29:38,27.201,99.710
20200729,16:30:38,27.218,99.710
20200729,16:31:39,27.220,99.710
20200729,16:32:39,27.218,99.710
20200729,16:33:39,27.218,99.710
20200729,16:34:39,27.212,99.710
20200729,16:35:39,27.214,99.710
20200729,16:36:39,27.214,99.710
20200729,16:37:39,27.214,99.710
20200729,16:38:39,27.211,99.710
20200729,16:39:39,27.206,99.710
20200729,16:40:39,27.196,99.710
20200729,16:41:39,27.189,99.710
20200729,16:42:39,27.149,99.710
20200729,16:43:39,27.119,99.710
20200729,16:44:39,27.118,99.710
20200729,16:45:39,27.129,99.710
20200729,16:46:39,27.132,99.710
20200729,16:47:39,27.127,99.710
20200729,16:48:39,27.126,99.710
20200729,16:49:39,27.123,99.710
20200729,16:50:39,27.123,99.710
20200729,16:51:39,27.125,99.710
20200729,16:52:39,27.122,99.710
20200729,16:53:39,27.114,99.710
20200729,16:54:39,27.101,99.710
20200729,16:55:40,27.086,99.710
20200729,16:56:40,27.078,99.710
20200729,16:57:40,27.072,99.710
20200729,16:58:40,27.067,99.710
20200729,16:59:40,27.060,99.710
20200729,17:00:40,27.044,99.710
20200729,17:01:40,27.031,99.710
20200729,17:02:40,27.019,99.710
20200729,17:03:40,27.003,99.710
20200729,17:04:40,26.995,99.710
20200729,17:05:40,26.988,99.710
20200729,17:06:40,26.973,99.710
20200729,17:07:40,26.955,99.710
20200729,17:08:40,26.937,99.710
20200729,17:09:40,26.924,99.710
20200729,17:10:40,26.915,99.710
20200729,17:11:40,26.892,99.710
20200729,17:12:40,26.871,99.710
20200729,17:13:40,26.853,99.710
20200729,17:14:40,26.837,99.710
20200729,17:15:40,26.827,99.710
20200729,17:16:40,26.804,99.710
20200729,17:17:40,26.784,99.710
20200729,17:18:41,26.763,99.710
20200729,17:19:41,26.742,99.710
20200729,17:20:41,26.725,99.710
20200729,17:21:41,26.713,99.710
20200729,17:22:41,26.689,99.710
20200729,17:23:41,26.657,99.710
20200729,17:24:41,26.637,99.710
20200729,17:25:41,26.607,99.710
20200729,17:26:41,26.594,99.710
20200729,17:27:41,26.586,99.710
20200729,17:28:41,26.573,99.710
20200729,17:29:41,26.549,99.710
20200729,17:30:41,26.531,99.710
20200729,17:31:41,26.514,99.710
20200729,17:32:41,26.490,99.710
20200729,17:33:41,26.484,99.710
20200729,17:34:41,26.471,99.710
20200729,17:35:41,26.448,99.710
20200729,17:36:41,26.431,99.710
20200729,17:37:41,26.419,99.710
20200729,17:38:41,26.416,99.710
20200729,17:39:41,26.410,99.710
20200729,17:40:41,26.400,99.710
20200729,17:41:42,26.382,99.710
20200729,17:42:42,26.365,99.710
20200729,17:43:42,26.352,99.710
20200729,17:44:42,26.344,99.710
20200729,17:45:42,26.339,99.710
20200729,17:46:42,26.333,99.710
20200729,17:47:42,26.318,99.710
20200729,17:48:42,26.303,99.710
20200729,17:49:42,26.293,99.710
20200729,17:50:42,26.282,99.710
20200729,17:51:42,26.267,99.710
20200729,17:52:42,26.255,99.710
20200729,17:53:42,26.245,99.710
20200729,17:54:42,26.231,99.710
20200729,17:55:42,26.220,99.710
20200729,17:56:42,26.205,99.710
20200729,17:57:42,26.192,99.710
20200729,17:58:42,26.179,99.710
20200729,17:59:42,26.164,99.710
20200729,18:00:42,26.158,99.710
20200729,18:01:42,26.143,99.710
20200729,18:02:42,26.114,99.710
20200729,18:03:42,26.094,99.710
20200729,18:04:42,26.078,99.710
20200729,18:05:43,26.062,99.710
20200729,18:06:43,26.062,99.710
