20201219,00:00:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:01:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:02:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:03:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:04:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:05:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:06:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:07:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:08:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:09:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:10:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:11:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:12:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:13:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:14:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:15:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:16:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:17:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:18:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:19:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:20:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:21:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:22:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:23:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:24:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:25:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:26:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:27:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:28:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:29:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:30:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:31:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:32:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:33:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:34:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:35:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:36:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:37:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:38:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:39:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:40:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:41:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:42:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:43:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:44:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:45:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:46:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:47:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:48:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:49:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:50:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:51:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:52:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:53:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:54:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
20201219,00:55:03,116.408,128.866,134.153,139.507,144.579,150.823,155.440,159.710,162.549,167.661,170.570,172.920,174.770,175.958,85.474,85.474
