20200724,15:51:26,28.166,1381.604,1381.604,1381.604,1381.604,1381.604,1381.604,1381.604
20200724,15:51:36,28.166,1381.605,1381.605,1381.605,1381.605,1381.605,1381.605,1381.605
20200724,15:51:46,28.167,1381.607,1381.607,1381.607,1381.607,1381.607,1381.607,1381.607
20200724,15:51:57,28.167,1381.610,1381.610,1381.610,1381.610,1381.610,1381.610,1381.610
20200724,15:52:07,28.167,1381.609,1381.609,1381.609,1381.609,1381.609,1381.609,1381.609
20200724,15:52:17,28.167,1381.607,1381.607,1381.607,1381.607,1381.607,1381.607,1381.607
20200724,15:52:27,28.167,1381.609,1381.609,1381.609,1381.609,1381.609,1381.609,1381.609
20200724,15:52:37,28.167,1381.610,1381.610,1381.610,1381.610,1381.610,1381.610,1381.610
20200724,15:52:47,28.167,1381.615,1381.615,1381.615,1381.615,1381.615,1381.615,1381.615
20200724,15:52:57,28.167,1381.612,1381.612,1381.612,1381.612,1381.612,1381.612,1381.612
20200724,15:53:07,28.167,1381.612,1381.612,1381.612,1381.612,1381.612,1381.612,1381.612
20200724,15:53:17,28.167,1381.616,1381.616,1381.616,1381.616,1381.616,1381.616,1381.616
20200724,15:53:27,28.166,1381.612,1381.612,1381.612,1381.612,1381.612,1381.612,1381.612
20200724,15:53:37,28.167,1381.614,1381.614,1381.614,1381.614,1381.614,1381.614,1381.614
20200724,15:53:47,28.167,1381.618,1381.618,1381.618,1381.618,1381.618,1381.618,1381.618
20200724,15:53:57,28.166,1381.617,1381.617,1381.617,1381.617,1381.617,1381.617,1381.617
20200724,15:54:07,28.167,1381.617,1381.617,1381.617,1381.617,1381.617,1381.617,1381.617
20200724,15:54:17,28.167,1381.615,1381.615,1381.615,1381.615,1381.615,1381.615,1381.615
20200724,15:54:27,28.167,1381.615,1381.615,1381.615,1381.615,1381.615,1381.615,1381.615
20200724,15:54:37,28.167,1381.616,1381.616,1381.616,1381.616,1381.616,1381.616,1381.616
20200724,15:54:47,28.167,1381.619,1381.619,1381.619,1381.619,1381.619,1381.619,1381.619
20200724,15:54:57,28.167,1381.613,1381.613,1381.613,1381.613,1381.613,1381.613,1381.613
20200724,15:55:07,28.167,1381.613,1381.613,1381.613,1381.613,1381.613,1381.613,1381.613
20200724,15:55:17,28.167,1381.614,1381.614,1381.614,1381.614,1381.614,1381.614,1381.614
20200724,15:55:27,28.167,1381.614,1381.614,1381.614,1381.614,1381.614,1381.614,1381.614
20200724,15:55:37,28.167,1381.614,1381.614,1381.614,1381.614,1381.614,1381.614,1381.614
20200724,15:55:47,28.167,1381.614,1381.614,1381.614,1381.614,1381.614,1381.614,1381.614
20200724,15:55:57,28.167,1381.612,1381.612,1381.612,1381.612,1381.612,1381.612,1381.612
20200724,15:56:07,28.167,1381.613,1381.613,1381.613,1381.613,1381.613,1381.613,1381.613
20200724,15:56:17,28.167,1381.613,1381.613,1381.613,1381.613,1381.613,1381.613,1381.613
20200724,15:56:27,28.167,1381.614,1381.614,1381.614,1381.614,1381.614,1381.614,1381.614
20200724,15:56:37,28.167,1381.611,1381.611,1381.611,1381.611,1381.611,1381.611,1381.611
20200724,15:56:47,28.167,1381.611,1381.611,1381.611,1381.611,1381.611,1381.611,1381.611
20200724,15:56:57,28.167,1381.608,1381.608,1381.608,1381.608,1381.608,1381.608,1381.608
20200724,15:57:07,28.167,1381.610,1381.610,1381.610,1381.610,1381.610,1381.610,1381.610
20200724,15:57:17,28.167,1381.607,1381.607,1381.607,1381.607,1381.607,1381.607,1381.607
20200724,15:57:27,28.167,1381.609,1381.609,1381.609,1381.609,1381.609,1381.609,1381.609
20200724,15:57:37,28.167,1381.607,1381.607,1381.607,1381.607,1381.607,1381.607,1381.607
20200724,15:57:47,28.167,1381.607,1381.607,1381.607,1381.607,1381.607,1381.607,1381.607
20200724,15:57:57,28.167,1381.609,1381.609,1381.609,1381.609,1381.609,1381.609,1381.609
20200724,15:58:07,28.167,1381.605,1381.605,1381.605,1381.605,1381.605,1381.605,1381.605
20200724,15:58:17,28.167,1381.603,1381.603,1381.603,1381.603,1381.603,1381.603,1381.603
20200724,15:58:27,28.167,1381.603,1381.603,1381.603,1381.603,1381.603,1381.603,1381.603
20200724,15:58:37,28.167,1381.599,1381.599,1381.599,1381.599,1381.599,1381.599,1381.599
20200724,15:58:47,28.167,1381.599,1381.599,1381.599,1381.599,1381.599,1381.599,1381.599
20200724,15:58:57,28.167,1381.596,1381.596,1381.596,1381.596,1381.596,1381.596,1381.596
20200724,15:59:07,28.167,1381.594,1381.594,1381.594,1381.594,1381.594,1381.594,1381.594
20200724,15:59:17,28.167,1381.592,1381.592,1381.592,1381.592,1381.592,1381.592,1381.592
20200724,15:59:27,28.167,1381.591,1381.591,1381.591,1381.591,1381.591,1381.591,1381.591
20200724,15:59:38,28.167,1381.589,1381.589,1381.589,1381.589,1381.589,1381.589,1381.589
20200724,15:59:48,28.167,1381.590,1381.590,1381.590,1381.590,1381.590,1381.590,1381.590
20200724,15:59:58,28.167,1381.587,1381.587,1381.587,1381.587,1381.587,1381.587,1381.587
20200724,16:00:08,28.167,1381.583,1381.583,1381.583,1381.583,1381.583,1381.583,1381.583
20200724,16:00:18,28.167,1381.582,1381.582,1381.582,1381.582,1381.582,1381.582,1381.582
20200724,16:00:28,28.167,1381.582,1381.582,1381.582,1381.582,1381.582,1381.582,1381.582
20200724,16:00:38,28.167,1381.579,1381.579,1381.579,1381.579,1381.579,1381.579,1381.579
20200724,16:00:48,28.167,1381.577,1381.577,1381.577,1381.577,1381.577,1381.577,1381.577
20200724,16:00:58,28.167,1381.575,1381.575,1381.575,1381.575,1381.575,1381.575,1381.575
20200724,16:01:08,28.167,1381.571,1381.571,1381.571,1381.571,1381.571,1381.571,1381.571
20200724,16:01:18,28.167,1381.571,1381.571,1381.571,1381.571,1381.571,1381.571,1381.571
20200724,16:01:28,28.167,1381.567,1381.567,1381.567,1381.567,1381.567,1381.567,1381.567
20200724,16:01:38,28.167,1381.564,1381.564,1381.564,1381.564,1381.564,1381.564,1381.564
20200724,16:01:48,28.167,1381.564,1381.564,1381.564,1381.564,1381.564,1381.564,1381.564
20200724,16:01:58,28.167,1381.565,1381.565,1381.565,1381.565,1381.565,1381.565,1381.565
20200724,16:02:08,28.166,1381.561,1381.561,1381.561,1381.561,1381.561,1381.561,1381.561
20200724,16:02:18,28.166,1381.558,1381.558,1381.558,1381.558,1381.558,1381.558,1381.558
20200724,16:02:28,28.166,1381.556,1381.556,1381.556,1381.556,1381.556,1381.556,1381.556
20200724,16:02:38,28.166,1381.555,1381.555,1381.555,1381.555,1381.555,1381.555,1381.555
20200724,16:02:48,28.166,1381.554,1381.554,1381.554,1381.554,1381.554,1381.554,1381.554
20200724,16:02:58,28.166,1381.555,1381.555,1381.555,1381.555,1381.555,1381.555,1381.555
20200724,16:03:08,28.165,1381.550,1381.550,1381.550,1381.550,1381.550,1381.550,1381.550
20200724,16:03:18,28.165,1381.551,1381.551,1381.551,1381.551,1381.551,1381.551,1381.551
20200724,16:03:28,28.166,1381.556,1381.556,1381.556,1381.556,1381.556,1381.556,1381.556
20200724,16:03:38,28.165,1381.554,1381.554,1381.554,1381.554,1381.554,1381.554,1381.554
20200724,16:03:48,28.166,1381.555,1381.555,1381.555,1381.555,1381.555,1381.555,1381.555
20200724,16:03:58,28.166,1381.558,1381.558,1381.558,1381.558,1381.558,1381.558,1381.558
20200724,16:04:08,28.165,1381.556,1381.556,1381.556,1381.556,1381.556,1381.556,1381.556
20200724,16:04:18,28.166,1381.560,1381.560,1381.560,1381.560,1381.560,1381.560,1381.560
20200724,16:04:28,28.166,1381.562,1381.562,1381.562,1381.562,1381.562,1381.562,1381.562
20200724,16:04:38,28.165,1381.565,1381.565,1381.565,1381.565,1381.565,1381.565,1381.565
20200724,16:04:48,28.165,1381.566,1381.566,1381.566,1381.566,1381.566,1381.566,1381.566
20200724,16:04:58,28.166,1381.570,1381.570,1381.570,1381.570,1381.570,1381.570,1381.570
20200724,16:05:08,28.165,1381.570,1381.570,1381.570,1381.570,1381.570,1381.570,1381.570
20200724,16:05:18,28.166,1381.576,1381.576,1381.576,1381.576,1381.576,1381.576,1381.576
20200724,16:55:57,57.505,551.882,551.882,551.882,551.882,551.882,551.882,551.882
20200724,16:56:07,29.351
20200724,16:56:17,29.326
20200724,16:56:27,29.303
20200724,16:56:37,30.590
20200724,16:56:47,33.264
20200724,16:56:57,33.953
20200724,16:57:07,33.771
20200724,16:57:17,32.854
20200724,16:57:27,32.090
20200724,16:57:37,31.500
20200724,16:57:47,31.020
20200724,16:57:57,30.626
20200724,16:58:07,30.320
20200724,16:58:17,30.068
20200724,16:58:27,29.852
20200724,16:58:37,29.685
20200724,16:58:47,29.539
20200724,16:58:57,1110.189,828.224
20200724,16:59:07,868.116,552.159,552.159,552.159,552.159,552.159,552.159,552.159
20200724,16:59:17,85.601,1104.332,1104.332,1104.332,1104.332,1104.332,1104.332,1104.332
20200724,16:59:27,29.121
20200724,16:59:37,29.068
20200724,16:59:47,29.009
20200724,16:59:57,28.962
20200724,17:00:07,28.927
20200724,17:00:17,28.896
20200724,17:00:27,28.880
20200724,17:00:37,28.869
20200724,17:00:47,28.865
20200724,17:00:57,28.840
20200724,17:01:07,28.819
20200724,17:01:17,28.807
20200724,17:01:27,28.788
20200724,17:01:37,28.776
20200724,17:01:48,28.777
20200724,17:01:58,28.765
20200724,17:02:08,28.744
20200724,17:02:18,28.729
20200724,17:02:28,28.721
20200724,17:02:38,28.714
20200724,17:02:48,28.688
20200724,17:02:58,28.676
20200724,17:03:08,28.662
20200724,17:03:18,28.644
20200724,17:03:28,28.634
20200724,17:03:38,28.617
20200724,17:03:48,28.573
20200724,17:03:58,28.556
20200724,17:04:08,28.558
20200724,17:04:18,28.567
20200724,17:04:28,28.570
20200724,17:04:38,28.576
20200724,17:04:48,28.584
20200724,17:04:58,28.583
20200724,17:05:08,28.576
20200724,17:05:18,28.580
20200724,17:06:18,28.790
20200724,17:07:18,29.086
20200724,17:08:18,29.304
20200724,17:09:18,29.074
20200724,17:10:18,27.870
20200724,17:11:18,27.741
20200724,17:12:18,27.763
20200724,17:13:18,27.760
20200724,17:14:18,27.758
20200724,18:04:47,27.507
20200724,18:05:47,27.228
20200724,18:06:47,27.115
20200724,18:07:47,27.024
20200724,18:08:47,26.948
20200724,18:09:47,26.916
20200724,18:10:47,26.889
20200724,18:11:47,27.278
20200724,18:12:47,27.785
20200724,18:13:48,28.091
20200724,18:14:48,27.962
20200724,18:15:48,27.614
20200724,18:16:48,27.357
20200724,18:17:48,27.148
20200724,18:18:48,27.019
20200724,18:19:48,26.948
20200724,18:20:48,26.842
20200724,18:21:48,26.799
20200724,18:22:48,26.925
20200724,18:23:48,27.457
20200724,18:24:48,27.879
20200724,18:25:48,28.035
20200724,18:26:48,27.780
20200724,18:27:48,27.429
20200724,18:28:48,27.235
20200724,18:29:48,27.051
20200724,18:30:48,26.919
20200724,18:31:48,26.826
20200724,18:32:48,26.769
20200724,18:33:48,26.831
20200724,18:34:48,27.213
20200724,18:35:48,27.692
20200724,18:36:48,27.986
20200724,18:37:48,28.008
20200724,18:38:48,27.654
20200724,18:39:48,27.309
20200724,18:40:48,27.122
20200724,18:41:48,26.952
20200724,18:42:49,26.850
20200724,18:43:49,26.928
20200724,18:44:49,27.409
20200724,18:45:49,27.821
20200724,18:46:49,28.017
20200724,18:47:49,27.758
20200724,18:48:49,27.400
