20200728,15:04:53,1380.620,27.471
20200728,15:05:03,1380.621,27.487
20200728,15:05:13,1380.626,27.492
20200728,15:05:23,1380.627,27.487
20200728,15:05:33,1380.626,27.482
20200728,15:05:43,1380.629,27.475
20200728,15:05:53,1380.628,27.468
20200728,15:30:57,1380.619,27.328
20200728,15:31:07,1380.620,27.334
20200728,15:31:17,1380.619,27.331
20200728,15:31:27,1380.620,27.333
20200728,15:34:43,1380.602,27.266
20200728,15:34:53,1380.604,27.270
20200728,15:35:03,1380.601,27.279
20200728,15:35:16,1380.597,27.269
20200728,15:35:30,1380.598,27.230
20200728,15:35:45,1380.596,27.221
20200728,15:35:55,1380.598,27.244
20200728,16:06:11,1380.427,27.246
20200728,16:06:21,1380.425,27.267
20200728,16:06:31,1380.422,27.263
20200728,16:09:17,1380.411,27.151
20200728,16:09:27,1380.407,27.147
20200728,16:09:37,1380.403,27.123
20200728,16:09:47,1380.404,27.119
20200728,16:10:55,1380.399,27.191
20200728,16:11:05,1380.396,27.220
